'id_car_equipment','id_car_trim','name','year','date_create','date_update','id_car_type'
'16666','176565','Comfortline','2017','1471738961','1537499729','1'
'16667','176565','Highline','2017','1471738962','1537499730','1'
'16668','188477','Urban (Lokalna montaż)',NULL,'1471740000','1534981596','1'
'16669','188477','M Sport (Lokalna montaż)',NULL,'1471740002','1534981596','1'
'16670','188478','Urban (Lokalna montaż)',NULL,'1471740004','1534981589','1'
'16677','18596','Longitude','2015','1471742304','1534984254','1'
'16678','18596','Limited','2015','1471742305','1534984252','1'
'16679','18596','Longitude','2014','1471742306','1534984252','1'
'16680','18599','Sport','2015','1471742308','1534984262','1'
'16681','18600','Sport','2015','1471742310','1534984256','1'
'16682','18600','Longitude','2015','1471742311','1534984256','1'
'16683','18600','Limited','2015','1471742312','1534984259','1'
'16684','18603','Limited','2015','1471742317','1534984264','1'
'16685','62741','Laredo',NULL,'1471742320','1558657746','1'
'16686','62741','Limited',NULL,'1471742321','1558657746','1'
'16687','18611','Overland',NULL,'1471742325','1558657753','1'
'16688','22204','Authentique',NULL,'1471742650','1534984653','1'
'16689','22204','Expression',NULL,'1471742651','1534984652','1'
'16690','189077','Expression',NULL,'1471742653','1534984653','1'
'16691','18862','S','2016','1471742818','1534984893','1'
'16692','18862','SE','2016','1471742819','1534984891','1'
'16693','18862','HSE Dynamic','2016','1471742820','1534984892','1'
'16694','18866','HSE Dynamic','2016','1471742831','1534984911','1'
'16695','18866','Autobiography','2016','1471742832','1534984908','1'
'16696','18867','HSE Dynamic','2016','1471742835','1534984919','1'
'16697','18867','Autobiography Dynamic','2016','1471742836','1534984918','1'
'16698','20361','Base(-----)','2015','1471743694','1534985937','1'
'16699','20361','XE(--A--)','2015','1471743695','1534985936','1'
'16700','20360','LE(-AD--)','2015','1471743706','1534985938','1'
'16701','63149','XE(--A--)','2015','1471743718','1534985944','1'
'16702','63149','SE (-----)','2015','1471743719','1534985945','1'
'16703','63149','SE+ (B----)','2015','1471743720','1534985943','1'
'16704','63149','SE+ Active (CXB--)','2015','1471743721','1534985946','1'
'16705','63149','LE (--D--)','2015','1471743722','1534985947','1'
'16706','63149','LE Active (-XD--)','2015','1471743723','1534985947','1'
'16707','20359','LE(-AD--)','2015','1471743734','1534985948','1'
'16708','62399','Mid','2016','1471743784','1534985998','1'
'16709','62399','High','2016','1471743786','1534985997','1'
'16710','62399','High +','2016','1471743787','1534985996','1'
'16711','62399','Top','2016','1471743788','1534985995','1'
'16712','21290','Active','2016','1471744201','1629734901','1'
'16713','21290','Allure','2016','1471744202','1629734901','1'
'16714','63156','GT Line','2016','1471744246','1534986967','1'
'16715','189458','Active','2017','1471744868','1534987641','1'
'16716','189458','Ambition','2017','1471744869','1534987643','1'
'16717','189458','Style','2017','1471744871','1534987642','1'
'16718','189460','Ambition','2017','1471744880','1534987650','1'
'16719','189460','Style','2017','1471744882','1534987651','1'
'16720','189462','Active','2017','1471744889','1534987668','1'
'16721','189462','Ambition','2017','1471744890','1534987660','1'
'16722','189462','Style','2017','1471744892','1534987665','1'
'16723','189463','Active','2017','1471744900','1534987681','1'
'16724','189463','Ambition','2017','1471744901','1534987674','1'
'16725','189463','Style','2017','1471744903','1534987678','1'
'16726','22931','Ambition','2017','1471744912','1534987686','1'
'16727','22931','Style','2017','1471744914','1534987688','1'
'16728','189466','Ambition','2017','1471744921','1534987694','1'
'16729','189466','Style','2017','1471744923','1534987695','1'
'16730','170100','Ambition','2017','1471744931','1534987708','1'
'16731','170100','Style','2017','1471744933','1534987706','1'
'16732','170102','Ambition','2017','1471744945','1534987729','1'
'16733','170102','Style','2017','1471744946','1534987728','1'
'16734','170101','Ambition','2017','1471744952','1534987736','1'
'16735','170101','Style','2017','1471744953','1534987735','1'
'16736','22940','Active','2017','1471744959','1534987745','1'
'16737','22940','Ambition','2017','1471744959','1534987742','1'
'16738','22940','Style','2017','1471744960','1534987740','1'
'16739','22941','Active','2017','1471744967','1534987750','1'
'16740','22941','Ambition','2017','1471744968','1534987751','1'
'16741','22941','Style','2017','1471744969','1534987752','1'
'16742','22947','Ambition','2017','1471744979','1534987764','1'
'16743','22947','Style','2017','1471744980','1534987767','1'
'16744','22947','L&K','2017','1471744981','1534987761','1'
'16745','22945','Ambition','2017','1471744986','1534987781','1'
'16746','22945','Style','2017','1471744987','1534987782','1'
'16747','22945','L&K','2017','1471744988','1534987782','1'
'16748','22946','Ambition','2017','1471744994','1534987773','1'
'16749','22946','Style','2017','1471744995','1534987774','1'
'16750','22946','L&K','2017','1471744996','1534987768','1'
'16751','70198','Ambition','2017','1471745003','1534987786','1'
'16752','70198','Style','2017','1471745004','1534987785','1'
'16753','189476','Active','2017','1471745023','1534987815','1'
'16754','189476','Ambition','2017','1471745025','1534987814','1'
'16755','189476','Style','2017','1471745027','1534987819','1'
'16756','189478','Active','2017','1471745036','1534987837','1'
'16757','189478','Ambition','2017','1471745037','1534987838','1'
'16758','189478','Style','2017','1471745040','1534987839','1'
'16759','189478','Entry','2016','1471745043','1534987837','1'
'16760','189479','Active','2017','1471745045','1534987834','1'
'16761','189479','Ambition','2017','1471745046','1534987831','1'
'16762','189479','Style','2017','1471745048','1534987832','1'
'16763','29768','Comfort','2015','1471747609','1534990909','1'
'16764','178426','Luxe','2016','1471747619','1534990920','1'
'16765','29763','Comfort','2016','1471747622','1534990926','1'
'16766','29763','Luxe','2016','1471747623','1534990923','1'
'16767','42429','Luxe','2016','1471747628','1534990933','1'
'16768','189982','Exclusive (Lokalna montaż)',NULL,'1471747685','1534991030','1'
'16770','179495','Comfort','2016','1471749923','1566250288','1'
'16771','179495','Luxe','2016','1471749923','1566250289','1'
'16772','42428','Comfort','2016','1471749925','1566250290','1'
'16773','42428','Luxe','2016','1471749925','1566250291','1'
'16774','179876','Podstawowa',NULL,'1471750959','1545478178','1'
'16776','180471','Scout','2017','1471752487','1534996558','1'
'16777','219489','Komfort',NULL,'1471753209','1555860439','1'
'16778','219490','Komfort',NULL,'1471753213','1555860443','1'
'16779','219491','Style Plus',NULL,'1471753215','1555860444','1'
'16780','43440','Active',NULL,'1471755417','1534999734','1'
'16781','43440','Comfort',NULL,'1471755418','1534999735','1'
'16782','43440','Elegance',NULL,'1471755421','1534999731','1'
'16783','43441','Comfort',NULL,'1471755429','1534999738','1'
'16784','43441','Elegance',NULL,'1471755431','1534999737','1'
'16785','43442','Active',NULL,'1471755439','1534999740','1'
'16786','43442','Comfort',NULL,'1471755440','1534999741','1'
'16787','43442','Elegance',NULL,'1471755441','1534999742','1'
'16788','43443','Active',NULL,'1471755450','1534999745','1'
'16789','43443','Comfort',NULL,'1471755451','1534999746','1'
'16790','43443','Elegance',NULL,'1471755452','1534999746','1'
'16791','62961','Podstawowa W35','2017','1471755906','1535000268','1'
'16794','171666','Luxe',NULL,'1471756476','1535000991','1'
'16795','219441','Trendline','2017','1471756509','1535001033','1'
'16796','219441','Comfortline','2017','1471756510','1535001034','1'
'16797','219442','Comfortline',NULL,'1471756513','1537582458','1'
'16798','174277','Comfort','2014','1471756806','1535001137','1'
'16799','174277','Luxury','2014','1471756807','1535001138','1'
'16800','174277','Luxury','2015','1471756809','1535001139','1'
'16801','174277','Comfort','2016','1471756809','1535001140','1'
'16802','174277','Luxury','2016','1471756810','1535001141','1'
'16803','171675','Luxury CVT','2014','1471756811','1535001142','1'
'16804','171675','Luxury CVT','2015','1471756812','1535001143','1'
'16805','63735','Exclusive','2016','1471757088','1535001629','1'
'16811','64099','SE (-----)','2016','1471757154','1535001749','1'
'16812','64099','SE+ (-AA--)','2016','1471757155','1535001740','1'
'16817','69747','XE (-----)','2016','1471757166','1535001754','1'
'16818','64102','XE (-----)','2016','1471757167','1535001763','1'
'16819','64102','SE (-----)','2016','1471757168','1535001762','1'
'16820','64102','SE+ (-AA--)','2016','1471757169','1535001761','1'
'16821','64101','XE (-----)','2016','1471757172','1535001782','1'
'16822','64101','SE (-----)','2016','1471757173','1535001781','1'
'16823','64101','SE+ (-AA--)','2016','1471757174','1535001780','1'
'16825','64101','LE (-----)','2016','1471757176','1535001779','1'
'16827','64101','LE+ (-B---)','2016','1471757177','1535001778','1'
'16828','70886','SE (-----)','2016','1471757184','1535001806','1'
'16829','70886','SE+ (-AA--)','2016','1471757185','1535001805','1'
'16834','110662','Momentum',NULL,'1471758780','1542957752','1'
'16835','110662','Summum',NULL,'1471758780','1542957751','1'
'16836','110662','R-Design',NULL,'1471758781','1542957751','1'
'16837','110663','Momentum',NULL,'1471758793','1542957779','1'
'16838','110663','Summum',NULL,'1471758794','1542957780','1'
'16839','110663','R-Design',NULL,'1471758795','1542957780','1'
'16840','67159','Momentum',NULL,'1471758797','1542957775','1'
'16841','67159','Summum',NULL,'1471758798','1542957775','1'
'16842','67159','R-Design',NULL,'1471758799','1542957773','1'
'16847','193744','Deluxe',NULL,'1471759920','1550827766','1'
'16848','175699','Family (5 miejsc)','2016','1471759932','1535005602','1'
'16849','111600','Family (5 miejsc)','2016','1471759938','1535005638','1'
'16850','111614','Family (5 miejsc)','2016','1471759942','1535005621','1'
'16851','111613','Family (5 miejsc)','2016','1471759948','1535005650','1'
'16852','111605','Family (5 miejsc)','2016','1471759954','1535005683','1'
'16853','111621','Family (5 miejsc)','2016','1471759959','1535005693','1'
'16854','111602','Family (5 miejsc)','2016','1471759965','1535005714','1'
'16855','111603','Family (5 miejsc)','2016','1471759971','1535005731','1'
'16856','110729','Start','2016','1471759986','1535005758','1'
'16857','110729','Classic','2016','1471759987','1535005759','1'
'16858','110732','Start','2016','1471759988','1535005764','1'
'16859','110732','Classic','2016','1471759989','1535005762','1'
'16860','110732','Active','2016','1471759990','1535005761','1'
'16861','110732','Comfort','2016','1471759991','1535005764','1'
'16862','110732','Vision','2016','1471759992','1535005763','1'
'16863','110736','Classic','2016','1471759993','1535005767','1'
'16864','110736','Active','2016','1471759994','1535005767','1'
'16865','110840','Active',NULL,'1471760050','1537596319','1'
'16866','110840','Ambition',NULL,'1471760051','1537596318','1'
'16867','110841','Ambition',NULL,'1471760053','1542959219','1'
'16868','110841','Style',NULL,'1471760054','1542959220','1'
'16869','110852','L&K',NULL,'1471760056','1537596315','1'
'16870','110839','Active',NULL,'1471760059','1542959237','1'
'16871','110839','Ambition',NULL,'1471760060','1542959239','1'
'16872','110839','Style',NULL,'1471760061','1542959234','1'
'16873','110839','L&K',NULL,'1471760062','1542959235','1'
'16874','110846','Ambition',NULL,'1471760068','1542959252','1'
'16875','110846','Style',NULL,'1471760068','1542959253','1'
'16876','110845','Ambition',NULL,'1471760071','1542959261','1'
'16877','110845','Style',NULL,'1471760072','1542959262','1'
'16878','110845','L&K',NULL,'1471760073','1542959262','1'
'16879','110847','Style',NULL,'1471760076','1542959278','1'
'16880','110847','L&K',NULL,'1471760077','1542959280','1'
'16881','110848','Style',NULL,'1471760079','1542959287','1'
'16882','110848','L&K',NULL,'1471760079','1542959287','1'
'16883','111008','Start','2016','1471760170','1535006040','1'
'16884','111009','Classic','2016','1471760172','1535006042','1'
'16885','111009','Active','2016','1471760173','1535006041','1'
'16886','111711','Deluxe',NULL,'1471760491','1550827764','1'
'16887','111195','Classic','2016','1471760594','1535006554','1'
'16888','111195','Active','2016','1471760595','1535006554','1'
'16889','111195','Comfort','2016','1471760596','1535006553','1'
'16890','111195','Vision','2016','1471760596','1535006552','1'
'16891','111196','Classic','2016','1471760598','1535006557','1'
'16892','111889','Comfort','2016','1471760670','1535006666','1'
'16893','111889','Active Plus','2016','1471760670','1535006663','1'
'16894','111889','Advance','2016','1471760672','1535006661','1'
'16895','111889','Active plus (238)','2016','1471760672','1535006660','1'
'16896','111889','Advance (239)','2016','1471760674','1535006661','1'
'16897','111890','Comfort','2016','1471760678','1535006667','1'
'16898','111892','Comfort','2016','1471760682','1535006680','1'
'16899','111892','Active','2016','1471760683','1535006685','1'
'16900','111892','Active plus','2016','1471760684','1535006685','1'
'16901','111892','Lifestyle plus','2016','1471760685','1535006684','1'
'16902','111892','Business','2016','1471760686','1535006683','1'
'16903','111892','High-tech','2016','1471760687','1535006682','1'
'16904','111893','Active','2016','1471760688','1535006687','1'
'16905','169850','Podstawowa',NULL,'1471760860','1566260499','1'
'16906','169851','Podstawowa',NULL,'1471760862','1566260501','1'
'16907','169954','GFL13-52-V00 Luxe Jubileuszowa',NULL,'1471760922','1535006965','1'
'16908','169953','GFL12-52-V00 Luxe Jubileuszowa',NULL,'1471760928','1535006996','1'
'16909','183088','Optimum',NULL,'1471761353','1542963893','1'
'16910','183088','Elegant',NULL,'1471761354','1542963893','1'
'16911','173298','Comfort',NULL,'1471761355','1542963894','1'
'16912','173298','Optimum',NULL,'1471761356','1542963895','1'
'16913','173298','Elegant',NULL,'1471761356','1542963895','1'
'16914','171968','Podstawowa',NULL,'1471761397','1535007488','1'
'16915','173142','Prestiż Safety','2015','1471761589','1535007895','1'
'16916','173995','XT5',NULL,'1471761750','1545492047','1'
'16917','173995','Luxury',NULL,'1471761751','1566261615','1'
'16918','173995','Premium',NULL,'1471761752','1566261616','1'
'16919','173995','Platinum',NULL,'1471761753','1566261616','1'
'16921','175822','Optimum',NULL,'1471761968','1542971888','1'
'16922','175822','Elegant',NULL,'1471761969','1542971889','1'
'16924','175840','GAB13-51-76D Top',NULL,'1471761971','1535008403','1'
'16925','175840','GAB13-51-6CN Top Prestige',NULL,'1471761972','1535008402','1'
'16926','175841','GAB43-51-Y00 Top Jubileuszowa',NULL,'1471761973','1535008405','1'
'16927','175842','GAB32-50-6CT Optima Comfort',NULL,'1471761977','1535008432','1'
'16928','175842','GAB32-51-9TH Top',NULL,'1471761977','1535008430','1'
'16929','175842','GAB32-51-9TD Top Prestige',NULL,'1471761978','1535008431','1'
'16930','175842','GAB32-51-Y00 Top Jubileuszowa',NULL,'1471761979','1535008431','1'
'16931','185134','21947-51-C13 Norma Black line',NULL,'1471762843','1535009579','1'
'16932','185134','21947-51-C12 Norma Black line',NULL,'1471762844','1535009576','1'
'16933','194748','21947-51-C54 Norma Black line',NULL,'1471762852','1535009585','1'
'16934','194748','21947-51-C53 Norma Black line',NULL,'1471762853','1535009586','1'
'16935','186055','Start','2016','1471764015','1535010709','1'
